deployment_id,timestamp,deployment_day_of_week,deployment_time_of_day,deployment_hour,build_duration_sec,code_churn_lines,time_since_last_deployment_hours,deployment_frequency_per_day,error_rate,http_status_code,rollback_occurred,rollback_frequency,test_coverage_pct,total_test_cases,failed_test_cases,latency_p50_ms,latency_p95_ms,latency_p99_ms,failure_label
642,2025-02-19 02:01:33,Wednesday,02:01,2,114.59183722649128,139,31.210444469444447,0.7689733487613868,0.010273053436426592,200,0,0.09034267912772585,75.47181769151787,493,2,318.14179877365575,871.8009977172879,1883.2373398724399,0
643,2025-02-19 09:19:38,Wednesday,09:19,9,116.37658091199081,156,7.301401081388889,3.287040354648572,0.01389083948074548,200,0,0.09020217729393468,67.72906529403706,294,1,322.626658002784,1118.0222786815125,1289.1856537286587,0
644,2025-02-19 18:50:07,Wednesday,18:50,18,159.5231777067078,159,9.50804095,2.524179284272014,0.0011096788413582127,200,0,0.09006211180124224,86.65185059091154,377,4,161.48001402281577,1075.4409265306654,1198.8231686573115,0
645,2025-02-19 20:15:48,Wednesday,20:15,20,100.0809370459377,152,1.4281212416666667,10.0,0.005690812205441122,200,0,0.08992248062015504,89.70707266252776,455,3,234.68612356091805,894.2419878349164,1608.2878321869152,0
646,2025-02-20 07:15:31,Thursday,07:15,7,71.00188736149852,150,10.995178678611111,2.1827748962995144,0.016384611536802044,200,0,0.08978328173374613,85.42803621838151,225,0,252.94113755659436,806.6739716880761,1340.8310411498658,0
647,2025-02-23 20:48:39,Sunday,20:48,20,204.6744804492316,189,85.55247057916667,0.2805295959021009,0.10622420143260182,500,0,0.08964451313755796,72.46863586886722,372,13,600.4570331377183,2107.4278832531922,7871.148767733796,1
648,2025-02-24 03:26:07,Monday,03:26,3,108.0539117062942,154,6.624308021944445,3.623019932118923,0.017109719093919153,200,1,0.09104938271604938,70.84524531618517,326,1,208.9752166745721,1073.911406033398,2338.767231667794,0
649,2025-02-24 09:59:43,Monday,09:59,9,91.18137880863611,165,6.560123256944444,3.658467845797558,0.001837921841542125,200,0,0.09090909090909091,72.11646967480223,338,0,162.91044930568916,928.1348447110944,1796.1387657787373,0
650,2025-02-24 22:45:14,Monday,22:45,22,118.86175404354582,164,12.758406320277778,1.8811126873938178,0.016689084297833924,200,0,0.09076923076923077,70.63024358807807,451,4,399.0605246542552,763.5744882013838,1725.2035964850268,0
651,2025-02-25 02:43:35,Tuesday,02:43,2,142.20269765363744,151,3.9726968480555556,6.041236197457867,0.007215768021574534,201,0,0.09062980030721966,85.65671264687023,195,1,334.1393007424611,1260.9633177608086,2034.219390592896,0
652,2025-02-25 15:29:43,Tuesday,15:29,15,124.67490034512645,158,12.768833890833333,1.8795764911022497,0.012244181265144316,204,0,0.09049079754601227,90.59376113123142,166,0,171.86253912568841,1031.467495957413,2427.3221705151095,0
653,2025-02-25 16:27:36,Tuesday,16:27,16,135.74433754401832,162,0.9647484405555556,10.0,0.0030577423129599635,200,0,0.0903522205206738,84.35460458181537,215,3,155.06234494752303,567.6751632255999,1168.297846705846,0
654,2025-02-27 05:20:25,Thursday,05:20,5,188.4692694480398,163,36.88031202027778,0.6507537134394135,0.0013233744345036169,200,0,0.09021406727828746,88.79960265174802,410,2,329.82195003807004,868.3165056261255,2250.301850663886,0
655,2025-02-27 22:06:55,Thursday,22:06,22,112.99923984548526,163,16.77492023888889,1.4307072497645255,0.004318764080402702,200,0,0.0900763358778626,82.24487556184566,272,4,259.7980414206667,1384.9134572119935,1876.028769801769,0
656,2025-02-28 07:43:59,Friday,07:43,7,180.83320494023005,207,9.61774875,2.495386459331244,0.16505165453915382,504,1,0.09146341463414634,63.29309376512059,380,20,953.5940176453954,4191.596063016086,5709.126832509311,1
657,2025-03-01 19:29:20,Saturday,19:29,19,107.1775323090303,151,35.75596660527778,0.6712166465794123,0.0062481179535926355,201,0,0.091324200913242,76.49556360311824,274,3,380.8690094545959,823.2467839440071,1445.7239780334874,0
658,2025-03-03 20:59:20,Monday,20:59,20,95.37740980395594,157,49.49992604166667,0.48484920926544317,0.010287664930220404,200,0,0.0911854103343465,67.03367866851993,261,2,299.8250972540931,1438.1831520445091,1723.5421246971093,0
659,2025-03-04 16:56:44,Tuesday,16:56,16,104.52823213037806,153,19.956719134166665,1.2026024838376907,0.01177518927130019,200,0,0.09104704097116843,65.8493442716427,421,2,196.77710572931326,576.6029083582101,2036.7657168661344,0
660,2025-03-06 13:46:40,Thursday,13:46,13,108.24344999674089,165,44.83205779222222,0.5353312156945802,0.01579736214759486,200,0,0.09090909090909091,83.77784131310509,230,3,345.54850901161313,1461.234703892189,1363.9105254301783,0
661,2025-03-06 21:17:59,Thursday,21:17,21,137.5816529141494,170,7.522054824166667,3.1906175321792936,0.013124797864967173,200,0,0.0907715582450832,76.83758008430188,395,1,388.9529357935936,745.7050924846757,1802.3182232013849,0
662,2025-03-07 03:09:22,Friday,03:09,3,207.2176525345265,165,5.856232469166667,4.098197967099344,0.01217516650259106,200,0,0.09063444108761329,79.909806837475,496,2,295.057821764989,509.09418030241926,2027.0074411237927,0
663,2025-03-08 04:51:06,Saturday,04:51,4,99.93847973034559,155,25.69564580388889,0.9340103838280545,0.008235640549715493,201,0,0.09049773755656108,80.05685368580524,477,4,320.49936182018337,933.8080365183267,1673.1111262712593,0
664,2025-03-09 12:54:21,Sunday,12:54,12,110.41811430345881,173,32.05429121444445,0.748729704844792,0.009476168699202774,200,1,0.09186746987951808,72.48914695999913,364,0,234.36867375916827,858.9704296870086,2294.5389416802636,0
665,2025-03-09 23:12:26,Sunday,23:12,23,122.7906945411063,150,10.301241411666668,2.329816285328369,0.008290416587803622,200,0,0.09172932330827067,77.84909779239625,384,4,245.3819236650778,1039.089005206794,2304.1886542606067,0
666,2025-03-10 04:07:11,Monday,04:07,4,138.85295970484114,154,4.912574639444445,4.885421955179519,0.016843320601227663,201,0,0.0915915915915916,77.71052598502796,231,2,333.663624463266,1296.7728605698453,1706.0368264606686,0
667,2025-03-10 05:10:58,Monday,05:10,5,111.58825584121783,226,1.0629583627777779,10.0,0.19579879047076149,503,1,0.09295352323838081,76.20411699006671,443,12,852.1580169422009,2826.9061100485837,4284.110632005124,1
668,2025-03-10 12:04:01,Monday,12:04,12,169.94335278818411,142,6.8842856786111115,3.4862004745918598,0.0001144186308392925,200,0,0.09281437125748503,87.1582353518289,459,3,307.24709680608805,901.2299996116918,1113.3776386081709,0
669,2025-03-11 07:45:30,Tuesday,07:45,7,142.20269076770708,214,19.69133288472222,1.2188103334853841,0.08703348050409578,502,0,0.09267563527653214,78.19436623815552,225,6,455.14616169927126,3582.1805422635416,4341.86409186059,1
670,2025-03-11 20:51:36,Tuesday,20:51,20,41.45745454315146,169,13.101552005277778,1.8318440433875265,0.004049243672776628,200,0,0.09253731343283582,81.29840216166167,164,0,192.90875435384325,648.1777303294737,1571.0023957058786,0
671,2025-03-12 11:28:25,Wednesday,11:28,11,107.64426397964478,165,14.61384212361111,1.6422785874512753,0.017802302726196186,200,0,0.09239940387481371,89.1790432502823,369,0,202.9897725644934,547.5476088811635,1901.645592058764,0
672,2025-03-13 23:59:21,Thursday,23:59,23,163.4055065640298,152,36.51536849666667,0.657257505211562,0.01718092659413312,200,1,0.09375,88.3883078171909,379,2,283.0086717083475,1141.2149902350247,1943.8002361744914,0
673,2025-03-14 08:35:29,Friday,08:35,8,70.20231889380413,160,8.6023546275,2.7899338075736635,0.0015345474385641178,200,0,0.09361069836552749,89.04139950203746,414,1,194.13854806071012,564.4376255526922,1714.668604440743,0
674,2025-03-14 16:48:50,Friday,16:48,16,139.6591455194264,183,8.222521334722222,2.918812736751723,0.27351365130097166,200,0,0.09347181008902077,64.9738361894227,413,5,876.4020804582462,2442.1498027920456,7815.623997709142,1
675,2025-03-14 19:19:08,Friday,19:19,19,144.99127921767231,139,2.5047839230555553,9.581664821100693,0.009903431844933325,200,0,0.09333333333333334,65.94452718431769,259,1,222.91329634867475,1039.0901450222475,1255.7462826818414,0
676,2025-03-16 04:27:41,Sunday,04:27,4,133.528002829595,150,33.142674722222225,0.7241419167629206,0.012184453255387093,200,0,0.09319526627218935,72.04880359717389,456,3,347.883154666723,698.5829782260834,2278.221975778014,0
677,2025-03-16 12:45:44,Sunday,12:45,12,128.27848663690827,200,8.30085295,2.8912691436125253,0.2088983705020468,200,0,0.0930576070901034,65.13971875707563,349,21,448.2926748120459,4424.638491549509,7594.447230536889,1
678,2025-03-16 20:41:44,Sunday,20:41,20,90.50611397476746,151,7.9333699116666665,3.0251961357185735,0.014335954333987414,200,0,0.09292035398230089,89.55272882157414,375,3,265.94686393883825,682.9977166020989,2010.8478067910803,0
679,2025-03-17 05:36:34,Monday,05:36,5,91.0589698127864,159,8.913660542222221,2.6924965210775995,0.01189832041837743,200,0,0.09278350515463918,82.5295537866252,334,3,195.20265875940882,938.737207510412,1996.3269584183236,0
680,2025-03-17 09:14:19,Monday,09:14,9,128.8687361115879,161,3.6293959058333334,6.612670709587258,0.0064964821949710936,200,0,0.09264705882352942,67.20600690926018,180,3,311.69374027048315,1299.560316242229,1896.5231920417114,0
681,2025-03-17 21:52:06,Monday,21:52,21,103.07896533359475,162,12.6297316725,1.9002779015691713,0.0005074297608463118,200,0,0.09251101321585903,68.65522209229974,251,4,398.1967545658966,961.9192934106375,1304.3888285529824,0
682,2025-03-18 04:35:41,Tuesday,04:35,4,142.2922371641432,154,6.726157088611111,3.568159304610558,0.015003005625970353,200,0,0.09237536656891496,69.20325538963334,408,2,305.6477244856308,648.6993182975482,1642.3760503898548,0
683,2025-03-18 07:43:33,Tuesday,07:43,7,30.0,155,3.1311853969444443,7.664828797240915,0.004295073316501654,200,0,0.09224011713030747,82.02138720056092,248,1,158.94367267850197,1223.828681822945,2043.841977195068,0
684,2025-03-18 13:29:27,Tuesday,13:29,13,95.01018472052702,158,5.7649226888888885,4.163108734529392,0.01668947486925257,200,0,0.09210526315789473,84.85617868868908,488,3,154.32349394177064,686.7684162700089,1805.878408005008,0
685,2025-03-19 18:55:31,Wednesday,18:55,18,85.58811136811323,141,29.434682777222225,0.8153646560978803,0.008405805201085104,201,0,0.09197080291970802,88.2103855852657,448,4,230.09049262307656,1238.5498743701094,1027.8705010826488,0
686,2025-03-19 20:15:17,Wednesday,20:15,20,116.02807625696278,169,1.3292942983333333,10.0,0.011541548852635308,200,0,0.09183673469387756,90.39718687176857,434,4,198.94595171510122,979.3522892158333,2430.3352100801476,0
687,2025-03-20 07:58:11,Thursday,07:58,7,106.16832845284515,145,11.715114599166668,2.04863552949855,0.01745897460818004,200,0,0.09170305676855896,70.44602304943393,415,4,353.26280178582704,953.7417590943016,2267.2240788582153,0
688,2025-03-20 16:47:41,Thursday,16:47,16,152.92453229635183,158,8.825057605555555,2.7195289903707263,0.017272460018399067,200,0,0.09156976744186046,73.36385708754932,289,2,361.2014167590001,1351.4350378574748,1390.8175211646067,0
689,2025-03-20 18:11:13,Thursday,18:11,18,131.33541458471583,190,1.3921380666666667,10.0,0.0580158792736354,200,0,0.09143686502177069,77.15914910795017,451,19,649.132603104927,4875.662023848584,7624.550350268937,1
690,2025-03-21 05:48:23,Friday,05:48,5,126.59220167157632,190,11.619424560277778,2.0655067620169865,0.004177777854296862,200,0,0.09130434782608696,74.68656232158573,435,4,231.41119423747318,532.9107969549393,2384.8590755922814,0
691,2025-03-21 20:43:08,Friday,20:43,20,144.5417748124097,173,14.912496363333332,1.60938848971061,0.015502921554571893,200,0,0.09117221418234443,89.69595790044123,499,4,209.06174192877867,796.1743146016024,1144.016518170477,0
692,2025-03-22 02:54:44,Saturday,02:54,2,189.9826602796684,128,6.19336288388889,3.875116063751475,0.008661604072042623,200,0,0.09104046242774566,80.52803930736276,365,3,377.095636842816,1370.9206608498987,1754.544221195051,0
693,2025-03-22 04:52:46,Saturday,04:52,4,108.13819101172837,163,1.9672937172222222,10.0,0.003840839871180082,200,0,0.09090909090909091,84.93118122776147,181,2,275.66233365557054,518.3261685451986,1684.3645387694417,0
694,2025-03-22 15:15:55,Saturday,15:15,15,136.3560511523381,176,10.385781211666666,2.310851683746242,0.018088506846343003,200,0,0.09077809798270893,78.23321937542312,452,4,314.03426102050497,1045.2534462619703,1615.3075079252985,0
695,2025-03-24 09:45:20,Monday,09:45,9,220.29173967256455,208,42.49022777361111,0.564835757715222,0.10531914776654601,200,0,0.09064748201438849,73.33076910595378,237,16,800.6959627057324,2702.5060585899273,7815.609844517,1
696,2025-03-24 17:39:15,Monday,17:39,17,41.28153284904417,182,7.898496518888889,3.038552962909474,0.0005161433638246215,200,0,0.09051724137931035,66.73327812194098,212,0,307.7535483761328,1121.8560854845757,1570.969220046186,0
697,2025-03-25 02:31:40,Tuesday,02:31,2,154.5671031523595,171,8.873814324444444,2.7045866774435297,0.00040559947534839935,204,0,0.09038737446197992,79.52392184423292,428,0,246.46384418043402,1260.5322021044365,1095.4949998615114,0
698,2025-03-25 03:21:27,Tuesday,03:21,3,124.80538972231753,160,0.8297156188888889,10.0,0.012446307129085286,200,0,0.09025787965616046,84.4073039401407,223,0,234.91960943230637,1225.6918489147458,1098.7566132464538,0
699,2025-03-27 05:53:55,Thursday,05:53,5,166.2479441429448,150,50.54088899166667,0.47486303622314974,0.013233501214350607,200,0,0.09012875536480687,70.81392424327575,455,2,308.62001829337004,1192.0306951531134,1064.1169097869135,0
700,2025-03-28 11:46:34,Friday,11:46,11,76.93089888605878,121,29.877684051111114,0.8032751119177682,0.006220834101139679,200,0,0.09,84.49155849779221,273,4,297.7655195122473,1321.5398609256522,1613.718132811056,0
701,2025-03-29 12:26:12,Saturday,12:26,12,143.19657488350634,178,24.660399723333335,0.973220234434867,0.006400219784941268,200,0,0.0898716119828816,86.88797588405484,418,0,223.3819885419874,1145.6906684495384,2077.60941654754,0
702,2025-03-30 12:19:42,Sunday,12:19,12,122.22775089170241,207,23.89164539833333,1.0045352507062668,0.23020407911872892,500,0,0.08974358974358974,60.1130420968237,434,13,535.6463954961084,4359.33446958327,7929.037631482811,1
703,2025-04-01 01:48:14,Tuesday,01:48,1,139.6896962925043,155,37.475537152777775,0.6404177717895917,0.013603170935177574,200,0,0.08961593172119488,85.15331928679083,270,3,242.14417345953441,971.9091099145876,1969.7027806473243,0
704,2025-04-01 10:41:00,Tuesday,10:41,10,134.6803526956867,171,8.879596990555555,2.702825367584439,0.0011626758205365718,200,1,0.09090909090909091,75.90880865886842,495,4,253.7994097854773,1216.7247826814505,2030.6327081555562,0
705,2025-04-02 17:27:33,Wednesday,17:27,17,125.29946282885224,168,30.77584734277778,0.7798323059212899,0.018582327053826512,200,0,0.09078014184397164,83.31546699528555,361,4,307.1710833561512,1376.3060296667938,1382.8031860233968,0
706,2025-04-03 00:55:13,Thursday,00:55,0,70.01914900059307,154,7.461178252777778,3.2166501304354793,0.004450420883548929,200,0,0.0906515580736544,85.62792033162766,297,3,378.6321909092159,772.2188008397757,1900.836484090944,0
707,2025-04-04 15:19:27,Friday,15:19,15,172.44505274986219,154,38.40376585277778,0.6249387128336544,0.019993464104841846,200,0,0.09052333804809053,91.78201869431899,227,4,159.04619938323128,842.0767959710707,2027.302510040271,0
708,2025-04-04 19:07:34,Friday,19:07,19,103.6199826068227,154,3.80207813,6.312337405859674,0.0034304538757437397,201,1,0.09180790960451977,74.3257098757171,163,1,210.91525313546123,1430.7393963624127,1699.9204342031885,0
709,2025-04-06 07:14:45,Sunday,07:14,7,142.65691397340558,156,36.119706173333334,0.6644572324267372,0.01543092914624755,200,0,0.09167842031029619,76.0981010755145,285,2,198.42898556989007,1078.5117924094454,1505.0748959201426,0
710,2025-04-07 03:54:38,Monday,03:54,3,70.29379927000613,149,20.664755945555555,1.161397698730711,0.004468250898592501,200,0,0.09154929577464789,69.47174160407462,453,3,275.5736021734459,678.9618171350011,1928.727327361491,0
711,2025-04-08 16:13:24,Tuesday,16:13,16,83.71891174222769,157,36.31274022666667,0.6609250596399588,0.0016169360328650796,200,0,0.09142053445850915,70.50997257684878,429,0,257.42520176078995,1163.6951389123828,2466.7706309920854,0
712,2025-04-08 21:46:45,Tuesday,21:46,21,175.22805897277823,159,5.5558363208333335,4.319781687952999,0.017498666487012978,200,0,0.09129213483146068,83.72166507015619,228,4,332.2594059550471,1490.7621555393796,1640.262114053467,0
713,2025-04-09 17:17:41,Wednesday,17:17,17,112.84441988647549,160,19.515536120277776,1.2297894278734471,0.01717502518381784,200,0,0.091164095371669,89.76023093417085,392,1,210.60397813621597,1323.4535644704001,1587.6026444276815,0
714,2025-04-10 06:59:10,Thursday,06:59,6,175.86464166148906,152,13.691436617222221,1.7529205057861361,0.008071407848992027,200,0,0.09103641456582633,75.65433369485349,342,1,298.6245914374396,1245.7411365514026,1696.4003536391701,0
715,2025-04-10 17:50:09,Thursday,17:50,17,122.26192693295188,185,10.84952427,2.2120785578002122,0.014047922850808537,200,0,0.09090909090909091,69.85580006455962,391,2,370.9643158999898,708.0466542662692,1114.3275901675722,0
716,2025-04-12 01:57:19,Saturday,01:57,1,60.53357794647499,163,32.119588436111115,0.7472075816830049,0.011141318653678343,200,0,0.09078212290502793,72.69768648334085,200,1,377.6694349795762,1376.1397846840073,1829.7449195070851,0
717,2025-04-12 15:26:34,Saturday,15:26,15,156.22236599061023,153,13.487386051388889,1.7794404274154039,0.017059122273474975,200,0,0.09065550906555091,77.28639602981974,381,4,389.6961511812578,1025.7888435355464,1493.0460808258954,0
718,2025-04-13 16:38:26,Sunday,16:38,16,104.35376887855372,144,25.197821219166666,0.9524633019359806,0.006301119386373089,200,0,0.0905292479108635,72.84755889286495,408,4,343.3152880199971,1389.2900220719557,1182.1331834968937,0
719,2025-04-14 23:00:48,Monday,23:00,23,149.4541084730965,145,30.372862840277776,0.7901790531307225,0.010473447999979704,201,0,0.09040333796940195,71.30663524429039,367,1,376.49697656472875,829.8278294248793,1699.38511167606,0
720,2025-04-15 20:24:50,Tuesday,20:24,20,125.88238036390287,149,21.400476426111112,1.1214703599176494,0.00970744742409101,200,1,0.09166666666666666,84.87158119644114,355,4,208.63271799631855,562.0510526354327,1005.0759798609662,0
721,2025-04-16 06:06:26,Wednesday,06:06,6,257.2152385440258,195,9.693253256666667,2.4759489270017445,0.075633634528161,500,0,0.09153952843273232,79.30971314015868,463,11,546.5082972574158,2564.1462594407258,7171.928942899351,1
722,2025-04-17 03:19:19,Thursday,03:19,3,130.75031678796992,161,21.214725772222224,1.1312896644379307,0.017829101291127445,200,0,0.09141274238227147,79.55922423808505,460,0,151.62202094513162,769.8376048178777,1158.6029018896756,0
723,2025-04-17 13:36:19,Thursday,13:36,13,201.86780997534797,153,10.283359268611111,2.33386769567193,0.0033175584932507098,200,0,0.0912863070539419,86.43170378980335,269,3,326.7110893572746,1215.2292897762982,1036.4390550996704,0
724,2025-04-17 20:54:04,Thursday,20:54,20,142.25452604800608,185,7.295830298611111,3.2895501975380124,0.0029901727904139233,200,1,0.0925414364640884,72.18816373057165,229,4,384.3667969534361,1457.1065528560325,2236.712569366753,0
725,2025-04-17 22:22:19,Thursday,22:22,22,122.9868786448088,178,1.4710062213888888,10.0,0.011538190706455027,200,1,0.09379310344827586,81.28887078652447,191,4,196.7338362604191,1190.974151151564,2374.373204923952,0
726,2025-04-18 10:06:56,Friday,10:06,10,162.6370190684914,166,11.743448438888889,2.0436927129958744,0.01314988459969884,200,0,0.09366391184573003,83.06030285170269,170,2,309.2358938567197,1386.9339297092035,1311.51197253866,0
727,2025-04-19 06:07:22,Saturday,06:07,6,132.37339628210887,156,20.00731312111111,1.1995613731199082,0.0038923850864913036,200,0,0.09353507565337002,82.68566680293743,159,3,336.6149398054444,953.0240136012063,1808.947395751392,0
728,2025-04-19 23:07:18,Saturday,23:07,23,132.33369805919781,157,16.9989526675,1.4118516869504072,0.007814348845092483,200,1,0.09478021978021978,77.03794012336537,462,3,381.9035587870141,1271.6407371953017,1416.9372356964775,0
729,2025-04-20 19:37:10,Sunday,19:37,19,185.6931270528184,202,20.4976453575,1.1708661937220268,0.06824208323142193,502,0,0.09465020576131687,75.13245576179891,302,23,461.8173810137416,3926.0407540257233,7637.996171762864,1
730,2025-04-21 04:18:42,Monday,04:18,4,160.67800566478851,200,8.692128984444444,2.7611187136029316,0.25528152612129495,200,0,0.09452054794520548,66.19106338805301,461,5,674.6137256579233,3384.5868756201553,4419.961500500541,1
731,2025-04-21 23:22:27,Monday,23:22,23,161.24051957459307,171,19.062587491111113,1.2590106149645846,0.013367214042347881,200,0,0.09439124487004104,85.47804083899634,443,0,236.16828525313693,1007.7772860695646,1403.5765826207285,0
732,2025-04-23 15:40:07,Wednesday,15:40,15,95.73782467649913,166,40.294518939722224,0.5956145061789252,0.014802987873951817,200,0,0.0942622950819672,73.67388968217564,235,0,237.4821334428519,1125.866109615368,2050.5903694529466,0
733,2025-04-23 17:08:12,Wednesday,17:08,17,174.8573537436432,159,1.468094890833333,10.0,0.008962573989303191,200,0,0.0941336971350614,67.78151824993957,262,2,285.75312750358637,1200.5069956788802,1189.7364389803813,0
734,2025-04-23 22:50:09,Wednesday,22:50,22,121.79028915492059,156,5.698982689166667,4.211277926080066,0.01875051973519166,200,0,0.09400544959128065,66.93880372702766,338,3,245.87547027897676,753.0844032214269,1079.6091732570508,0
735,2025-04-24 00:39:17,Thursday,00:39,0,93.92806709615108,193,1.8189998894444446,10.0,0.01473313470437581,200,0,0.09387755102040816,67.54545140327127,261,3,150.35643207188315,1309.5792609149848,2151.5131495559185,0
736,2025-04-24 01:05:48,Thursday,01:05,1,159.91712269220855,169,0.44184783944444445,10.0,0.009158491597217957,200,0,0.09375,80.73747275218516,324,4,332.9430062717468,1450.3245389672734,1998.8950468310197,0
737,2025-04-24 02:23:35,Thursday,02:23,2,114.96220174916057,155,1.296530714722222,10.0,0.01138670403552188,200,0,0.09362279511533243,66.39487874738272,459,1,337.92926036962086,965.2393151799359,1747.789186219597,0
738,2025-04-29 08:22:49,Tuesday,08:22,8,151.58302106201378,157,125.9872383113889,0.1904954844766247,0.013852268868502014,200,0,0.09349593495934959,74.09702562402903,451,1,336.7436511716926,1201.0671831098773,1701.6846557088124,0
739,2025-04-29 10:02:08,Tuesday,10:02,10,192.8330516958297,190,1.6552751502777778,10.0,0.05986298823067286,503,0,0.09336941813261164,63.294820767265435,153,24,421.16360438433935,4151.358456596877,6866.4251022602,1
740,2025-04-29 16:28:32,Tuesday,16:28,16,122.90608497645337,144,6.439832144444445,3.726805211950202,0.017573951676521517,200,0,0.09324324324324325,72.9474004959152,371,0,280.57236832779296,1162.2475475214803,1655.5361141480093,0
741,2025-04-30 22:37:47,Wednesday,22:37,22,142.2746071517002,146,30.154388312777776,0.7959040571826197,0.0071377732456080235,200,0,0.0931174089068826,85.6093180838635,370,3,239.99337954416737,1047.1151083286354,1589.3384437467687,0
742,2025-05-01 02:00:59,Thursday,02:00,2,135.18139701565022,184,3.3866249291666666,7.0867015101981155,0.005997714801116098,201,0,0.09299191374663072,85.12761003159049,320,2,154.00910000766143,1381.6479545748107,1749.5359043291805,0
743,2025-05-01 05:28:10,Thursday,05:28,5,55.156387684189156,166,3.452862708888889,6.9507542069991715,0.004276777789905286,201,0,0.09286675639300135,71.63733258109684,467,1,290.6122353178547,948.9267092688945,1792.7727567396407,0
744,2025-05-01 13:32:21,Thursday,13:32,13,85.75646909669628,180,8.069875083888888,2.974023730294763,0.0007556593612919028,200,0,0.09274193548387097,84.67819886250413,362,1,180.94016652100277,561.1029564866036,2037.8534711254313,0
745,2025-05-02 01:22:41,Friday,01:22,1,157.52934946767854,171,11.83869714138889,2.027250103061964,0.0008602792876011067,200,0,0.09261744966442953,85.18996923334672,402,1,170.01033102286016,1344.5563757121602,2066.8107411010337,0
746,2025-05-02 08:05:35,Friday,08:05,8,173.81925901495873,166,6.715057171944444,3.5740574332370794,0.16732574909000175,500,0,0.09249329758713137,62.001293431330666,273,19,930.2424691005887,2293.815096148568,5991.960511019074,1
747,2025-05-03 01:34:06,Saturday,01:34,1,75.0794710678219,193,17.475292086944442,1.3733676027040531,0.28115570446063215,503,0,0.09236947791164658,71.77377948672031,277,23,1075.4668393594702,4371.525143519469,6168.782579544294,1
748,2025-05-03 13:49:03,Saturday,13:49,13,77.4499094659884,151,12.249191704166666,1.9593129554692328,0.013210648308729723,201,0,0.09224598930481283,79.07431178608047,362,3,389.7521109021815,638.5474424446943,1560.5457546043344,0
749,2025-05-03 18:47:25,Saturday,18:47,18,87.20922875534531,122,4.972801049166667,4.826253808006632,0.01229285637869772,200,0,0.09212283044058744,89.8777348760053,261,4,278.8138410281442,530.7529405097164,1804.8036604385657,0
750,2025-05-03 22:56:10,Saturday,22:56,22,54.23704760133184,151,4.145985161111112,5.788732729947368,0.016984382893882096,200,0,0.092,82.26965177566568,234,0,395.7541076765371,1434.3745403825014,1680.0303068712929,0
751,2025-05-04 06:22:49,Sunday,06:22,6,174.98892472808024,191,7.444007983333333,3.2240696213295976,0.24598131978547189,504,0,0.09187749667110519,60.245813223113416,153,22,548.9057234944796,3144.473879726682,6311.286025086455,1
752,2025-05-04 15:12:50,Sunday,15:12,15,204.55953309810928,207,8.833730107222221,2.716859096745354,0.17982002059881785,500,0,0.09175531914893617,71.8730515889362,214,7,633.6112803525873,2294.626667146591,4455.046886843506,1
753,2025-05-04 15:30:55,Sunday,15:30,15,91.16942381551397,157,0.30119910361111113,10.0,0.007188900523644784,200,0,0.09163346613545817,76.53448173660954,467,4,237.3317589939778,1323.2099421806358,2347.984575631668,0
754,2025-05-04 19:43:58,Sunday,19:43,19,122.61568011912163,142,4.217523010277778,5.690543938115774,0.01853415008678181,204,0,0.09151193633952255,80.97127752859507,495,1,360.8706232035714,1208.705200549003,2063.7054873391385,0
755,2025-05-04 21:06:55,Sunday,21:06,21,137.73897207984584,168,1.3824458016666665,10.0,0.013973139601624803,200,1,0.09271523178807947,84.81972894562391,269,1,240.30568380857156,631.262211092871,2456.488222785721,0
756,2025-05-05 14:39:14,Monday,14:39,14,198.26192762734806,169,17.53879423861111,1.3683950945250698,0.005143542720488546,200,0,0.09259259259259259,78.90357849089001,392,3,215.12189476433727,1167.3986245608075,1953.6051673829036,0
757,2025-05-06 04:01:30,Tuesday,04:01,4,72.08408031528752,180,13.371121731111112,1.794912983565041,0.011281698433772502,200,0,0.09247027741083223,86.97756731347933,286,3,364.38828177497834,1389.0865833268656,2445.325207244582,0
758,2025-05-06 15:04:41,Tuesday,15:04,15,195.00667050259514,189,11.053012878333332,2.1713536629497643,0.06328015604975028,500,0,0.09234828496042216,76.28136574773362,396,14,445.55835895875856,4252.369024845524,4055.9231673580475,1
759,2025-05-07 00:46:28,Wednesday,00:46,0,159.0585546355275,174,9.696348405555556,2.4751585850864353,0.0027579764346066793,200,0,0.0922266139657444,81.60698018049979,194,1,154.20832996514036,913.5168543785989,1078.7165212441057,0
760,2025-05-07 19:03:11,Wednesday,19:03,19,97.56630125577489,214,18.27871965527778,1.313002248112617,0.15426380905817638,500,0,0.09210526315789473,79.47053103674503,295,5,771.0573750141305,3866.1785278463244,7282.592720197528,1
761,2025-05-08 16:05:43,Thursday,16:05,16,132.1132584105111,187,21.042243516944446,1.1405627912572058,0.006295712474339159,500,0,0.09198423127463863,87.57062599461234,325,1,313.6305672527355,582.2718906762065,2475.2398086996623,0
762,2025-05-09 07:42:53,Friday,07:42,7,108.98283627318347,164,15.619279546111112,1.5365625494535387,0.0010469753361920487,200,0,0.09186351706036745,90.26945080363504,191,1,213.58988470159545,1392.0255690299734,1626.4078709535952,0
763,2025-05-09 08:07:31,Friday,08:07,8,131.49910031465586,184,0.4106068058333333,10.0,0.018973123154131296,200,0,0.09174311926605505,68.69805834285096,446,0,257.99689810628934,1369.1828639805103,1318.0650432894395,0
