deployment_id,timestamp,deployment_day_of_week,deployment_time_of_day,deployment_hour,build_duration_sec,code_churn_lines,time_since_last_deployment_hours,deployment_frequency_per_day,error_rate,http_status_code,rollback_occurred,rollback_frequency,test_coverage_pct,total_test_cases,failed_test_cases,latency_p50_ms,latency_p95_ms,latency_p99_ms,failure_label,log_prob,fused_risk,fused_pred,log_only_pred,text,language,llm_prediction
676,2025-03-16 04:27:41,Sunday,04:27,4,133.528002829595,150,33.142674722222225,0.7241419167629206,0.012184453255387,200,0,0.0931952662721893,72.04880359717389,456,3,347.883154666723,698.5829782260834,2278.221975778014,0,0.0013870641,0.4008322385256179,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
677,2025-03-16 12:45:44,Sunday,12:45,12,128.27848663690827,200,8.30085295,2.8912691436125253,0.2088983705020468,200,0,0.0930576070901034,65.13971875707563,349,21,448.2926748120459,4424.638491549509,7594.447230536889,1,0.99227977,0.9953679084777832,1,1,The system logs me out immediately after I try to log in with my details. This started happening this morning.,en,YES
678,2025-03-16 20:41:44,Sunday,20:41,20,90.50611397476746,151,7.933369911666667,3.0251961357185735,0.0143359543339874,200,0,0.0929203539823008,89.55272882157414,375,3,265.94686393883825,682.9977166020989,2010.8478067910803,0,0.0013870641,0.4008322385256179,0,0,"Nhyehyɛe no kyerɛw me fi mu bere a mebɔɔ mmɔden sɛ mede me nsɛm bɛhyɛ mu akyi pɛɛ no. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
679,2025-03-17 05:36:34,Monday,05:36,5,91.0589698127864,159,8.913660542222221,2.6924965210775995,0.0118983204183774,200,0,0.0927835051546391,82.5295537866252,334,3,195.2026587594088,938.737207510412,1996.3269584183236,0,0.0013870641,0.4008322385256179,0,0,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me nsɛm. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.",ak,YES
680,2025-03-17 09:14:19,Monday,09:14,9,128.8687361115879,161,3.6293959058333334,6.612670709587258,0.006496482194971,200,0,0.0926470588235294,67.20600690926018,180,3,311.69374027048315,1299.560316242229,1896.5231920417111,0,0.0013870641,0.4008322385256179,0,0,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
681,2025-03-17 21:52:06,Monday,21:52,21,103.07896533359477,162,12.6297316725,1.900277901569171,0.0005074297608463,200,0,0.092511013215859,68.65522209229974,251,4,398.1967545658966,961.9192934106376,1304.3888285529824,0,0.0013870641,0.4008322385256179,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Eyi rekyɛ m’akwantu nhyehyɛe na mihia mmoa ntɛm ara.,ak,YES
682,2025-03-18 04:35:41,Tuesday,04:35,4,142.2922371641432,154,6.726157088611111,3.568159304610558,0.0150030056259703,200,0,0.0923753665689149,69.20325538963334,408,2,305.6477244856308,648.6993182975482,1642.3760503898548,0,0.0013870641,0.4008322385256179,0,0,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
683,2025-03-18 07:43:33,Tuesday,07:43,7,30.0,155,3.1311853969444443,7.664828797240915,0.0042950733165016,200,0,0.0922401171303074,82.02138720056092,248,1,158.94367267850197,1223.828681822945,2043.841977195068,0,0.0013870641,0.4008322385256179,0,0,The system logs me out immediately after I try to log in with my details. Kindly assist me to resolve this so I can continue my application.,en,YES
684,2025-03-18 13:29:27,Tuesday,13:29,13,95.01018472052702,158,5.7649226888888885,4.163108734529392,0.0166894748692525,200,0,0.0921052631578947,84.85617868868908,488,3,154.32349394177064,686.7684162700089,1805.878408005008,0,0.0013870641,0.4008322385256179,0,0,Mete nye nyagbe ɣaɣla gbugbɔgaɖoɖo kpɔ gake nyemele reset link aɖeke xɔm le nye email me o. Medze agbagba be mazã web-browser vovovowo gake nya la gakpɔtɔ li.,ew,YES
685,2025-03-19 18:55:31,Wednesday,18:55,18,85.58811136811323,141,29.434682777222225,0.8153646560978803,0.0084058052010851,201,0,0.091970802919708,88.2103855852657,448,4,230.09049262307656,1238.5498743701094,1027.8705010826488,0,0.0013870641,0.4008322385256179,0,0,"Nhyehyɛe no kyerɛw me fi mu bere a mebɔɔ mmɔden sɛ mede me nsɛm bɛhyɛ mu akyi pɛɛ no. Na mfomso koodu biara nni hɔ a emu da hɔ, mfomso nkrasɛm a wɔde di dwuma wɔ ɔkwan a ɛkɔ akyiri so ara kwa.",ak,YES
686,2025-03-19 20:15:17,Wednesday,20:15,20,116.02807625696278,169,1.3292942983333331,10.0,0.0115415488526353,200,0,0.0918367346938775,90.39718687176855,434,4,198.9459517151012,979.3522892158333,2430.3352100801476,0,0.0013870641,0.4008322385256179,0,0,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mekyerɛw me password no. Mesan nso yii me cache no fii hɔ na meda so ara hyia ɔhaw koro no ara.,ak,YES
687,2025-03-20 07:58:11,Thursday,07:58,7,106.16832845284516,145,11.715114599166668,2.04863552949855,0.01745897460818,200,0,0.0917030567685589,70.44602304943393,415,4,353.26280178582704,953.7417590943016,2267.2240788582153,0,0.0013870641,0.4008322385256179,0,0,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.",ak,YES
688,2025-03-20 16:47:41,Thursday,16:47,16,152.92453229635183,158,8.825057605555555,2.7195289903707263,0.017272460018399,200,0,0.0915697674418604,73.36385708754932,289,2,361.2014167590001,1351.4350378574748,1390.817521164607,0,0.0013870641,0.0008322385256178677,0,0,I cannot log in with my email and password even though I am sure the details are correct. I have been trying for the past two hours without success.,en,NO
689,2025-03-20 18:11:13,Thursday,18:11,18,131.33541458471583,190,1.3921380666666667,10.0,0.0580158792736354,200,0,0.0914368650217706,77.15914910795017,451,19,649.132603104927,4875.662023848584,7624.550350268937,1,0.99227977,0.9953679084777832,1,1,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me nsɛm. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.",ak,YES
690,2025-03-21 05:48:23,Friday,05:48,5,126.59220167157632,190,11.619424560277778,2.0655067620169865,0.0041777778542968,200,0,0.0913043478260869,74.68656232158573,435,4,231.4111942374732,532.9107969549393,2384.8590755922814,0,0.0013870641,0.4008322385256179,0,0,Minyɛɛɛ mikɛ mi-email kɛ paswɛd lɛ abote mli eyɛ mli eyɛ mli akɛ miyɛ nɔmimaa akɛ saji lɛ ja moŋ. Ofainɛ ye obua mi koni matsu enɛ he nii koni maya nɔ matsu mi nitsumɔ lɛ he nii.,ga,YES
691,2025-03-21 20:43:08,Friday,20:43,20,144.5417748124097,173,14.912496363333332,1.60938848971061,0.0155029215545718,200,0,0.0911722141823444,89.69595790044123,499,4,209.06174192877867,796.1743146016024,1144.016518170477,0,0.0013870641,0.4008322385256179,0,0,Nuɖoanyia do go le esi medze agbagba be mage ɖe eme kple nye nyatakakawo vɔ megbe teti. Mele esia wɔm tso Accra to internet kadodo si li ke zazã me.,ew,YES
692,2025-03-22 02:54:44,Saturday,02:54,2,189.9826602796684,128,6.19336288388889,3.875116063751475,0.0086616040720426,200,0,0.0910404624277456,80.52803930736276,365,3,377.095636842816,1370.9206608498987,1754.544221195051,0,0.0013870641,0.4008322385256179,0,0,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport akontaabu mu. Na mfomso koodu biara nni hɔ a emu da hɔ, na ɛyɛ generic fail message ara kwa.",ak,YES
693,2025-03-22 04:52:46,Saturday,04:52,4,108.13819101172837,163,1.9672937172222225,10.0,0.00384083987118,200,0,0.0909090909090909,84.93118122776147,181,2,275.66233365557054,518.3261685451986,1684.3645387694417,0,0.0013870641,0.4008322385256179,0,0,"Bere a mebɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me. Yɛsrɛ sɛ hwɛ sɛ nhyehyɛe bi wɔ hɔ a ɛsɛ sɛ woyɛ.",ak,YES
694,2025-03-22 15:15:55,Saturday,15:15,15,136.3560511523381,176,10.385781211666666,2.310851683746242,0.018088506846343,200,0,0.0907780979827089,78.23321937542312,452,4,314.03426102050497,1045.2534462619703,1615.3075079252983,0,0.0013870641,0.4008322385256179,0,0,The system logs me out immediately after I try to log in with my details. This started happening this morning.,en,YES
695,2025-03-24 09:45:20,Monday,09:45,9,220.29173967256455,208,42.49022777361111,0.564835757715222,0.105319147766546,200,0,0.0906474820143884,73.33076910595378,237,16,800.6959627057324,2702.5060585899273,7815.609844517,1,0.99227977,0.9953679084777832,1,1,Nhyehyɛe no kyerɛw me fi mu bere a mebɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
696,2025-03-24 17:39:15,Monday,17:39,17,41.28153284904417,182,7.898496518888889,3.038552962909474,0.0005161433638246,200,0,0.0905172413793103,66.73327812194098,212,0,307.7535483761328,1121.8560854845755,1570.969220046186,0,0.0013870641,0.4008322385256179,0,0,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.,ak,YES
697,2025-03-25 02:31:40,Tuesday,02:31,2,154.5671031523595,171,8.873814324444444,2.7045866774435297,0.0004055994753483,204,0,0.0903873744619799,79.52392184423292,428,0,246.463844180434,1260.5322021044365,1095.4949998615114,0,0.0013870641,0.0008322385256178677,0,0,I tried resetting my password but I am not receiving any reset link in my email. Kindly assist me to resolve this so I can continue my application.,en,NO
698,2025-03-25 03:21:27,Tuesday,03:21,3,124.80538972231751,160,0.8297156188888889,10.0,0.0124463071290852,200,0,0.0902578796561604,84.4073039401407,223,0,234.91960943230637,1225.6918489147458,1098.7566132464538,0,0.0013870641,0.4008322385256179,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
699,2025-03-27 05:53:55,Thursday,05:53,5,166.2479441429448,150,50.54088899166667,0.4748630362231497,0.0132335012143506,200,0,0.0901287553648068,70.81392424327575,455,2,308.62001829337004,1192.0306951531134,1064.1169097869135,0,0.0013870641,0.4008322385256179,0,0,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.,ak,YES
700,2025-03-28 11:46:34,Friday,11:46,11,76.93089888605878,121,29.87768405111111,0.8032751119177682,0.0062208341011396,200,0,0.09,84.49155849779221,273,4,297.7655195122473,1321.5398609256522,1613.718132811056,0,0.0013870641,0.4008322385256179,0,0,Portal lɛ yaa nɔ ekɛɔ hegbɛi ni he hiaa kɛji mikɛ mi-password lɛ wo mli. Ofainɛ kwɛmɔ ohe kɛji gbɛjianɔtoo ko yɛ.,ga,YES
701,2025-03-29 12:26:12,Saturday,12:26,12,143.19657488350634,178,24.660399723333335,0.973220234434867,0.0064002197849412,200,0,0.0898716119828816,86.88797588405484,418,0,223.3819885419874,1145.6906684495384,2077.60941654754,0,0.0013870641,0.4008322385256179,0,0,"After changing my password, I still cannot sign in to my passport account. I have tried using different browsers but the issue remains.",en,YES
702,2025-03-30 12:19:42,Sunday,12:19,12,122.2277508917024,207,23.89164539833333,1.0045352507062668,0.2302040791187289,500,0,0.0897435897435897,60.1130420968237,434,13,535.6463954961084,4359.33446958327,7929.037631482811,1,0.99227977,0.9953679084777832,1,1,Portal no kɔ so ka sɛ ‘ɛnyɛ nea ɛfata’ bere a mehyɛn me password mu no. Eyi fii ase sii anɔpa yi.,ak,YES
703,2025-04-01 01:48:14,Tuesday,01:48,1,139.6896962925043,155,37.475537152777775,0.6404177717895917,0.0136031709351775,200,0,0.0896159317211948,85.15331928679083,270,3,242.1441734595344,971.9091099145876,1969.7027806473243,0,0.0013870641,0.4008322385256179,0,0,"Nyemate ŋu atsɔ nye e-mail kple nyagbe ɣaɣla age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Vodada ƒe kɔpi aɖeke menɔ anyi si me kɔ o, si nye kpododonu ƒe gbedasi si wozãna le mɔ gbadza nu ko.",ew,YES
704,2025-04-01 10:41:00,Tuesday,10:41,10,134.6803526956867,171,8.879596990555555,2.702825367584439,0.0011626758205365,200,1,0.0909090909090909,75.90880865886842,495,4,253.7994097854773,1216.7247826814505,2030.632708155556,0,0.0013870641,0.4008322385256179,0,0,The portal keeps saying 'invalid credentials' when I enter my password. This is delaying my travel plans and I need urgent help.,en,YES
705,2025-04-02 17:27:33,Wednesday,17:27,17,125.29946282885224,168,30.77584734277778,0.7798323059212899,0.0185823270538265,200,0,0.0907801418439716,83.31546699528555,361,4,307.1710833561512,1376.3060296667938,1382.8031860233968,0,0.0013870641,0.4008322385256179,0,0,"After changing my password, I still cannot sign in to my passport account. I even tried using another laptop but nothing changed.",en,YES
706,2025-04-03 00:55:13,Thursday,00:55,0,70.01914900059307,154,7.461178252777778,3.2166501304354793,0.0044504208835489,200,0,0.0906515580736544,85.62792033162766,297,3,378.6321909092159,772.2188008397757,1900.836484090944,0,0.0013870641,0.4008322385256179,0,0,Mete nye nyagbea gbugbɔgaɖoɖo kpɔ gake nyemele reset link aɖeke xɔm le nye email me o. Mekɔ nye cache hã ŋu eye medze ŋgɔ kuxi ma ke kokoko.,ew,YES
707,2025-04-04 15:19:27,Friday,15:19,15,172.4450527498622,154,38.40376585277778,0.6249387128336544,0.0199934641048418,200,0,0.0905233380480905,91.782018694319,227,4,159.04619938323128,842.0767959710707,2027.302510040271,0,0.0013870641,0.4008322385256179,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Kindly boa me ma misiesie eyi sɛnea ɛbɛyɛ a metumi atoa me application no so.,ak,YES
708,2025-04-04 19:07:34,Friday,19:07,19,103.6199826068227,154,3.80207813,6.312337405859674,0.0034304538757437,201,1,0.0918079096045197,74.3257098757171,163,1,210.91525313546123,1430.739396362413,1699.9204342031885,0,0.0013870641,0.4008322385256179,0,0,Mete kpɔ be nàgbugbɔ nye nyagbea aɖo gake nyemele reset link aɖeke xɔm le nye email me o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖoa ƒe nya aɖe li.,ew,YES
709,2025-04-06 07:14:45,Sunday,07:14,7,142.65691397340558,156,36.119706173333334,0.6644572324267372,0.0154309291462475,200,0,0.0916784203102961,76.0981010755145,285,2,198.42898556989007,1078.5117924094454,1505.0748959201426,0,0.0013870641,0.4008322385256179,0,0,Nuɖoanyia ŋlɔm ɖi ne medze agbagba be matsɔ nye nyatakakawo age ɖe eme teti. Medze agbagba to web-browser vovovowo zazã me gake nya la gakpɔtɔ li.,ew,YES
710,2025-04-07 03:54:38,Monday,03:54,3,70.29379927000613,149,20.664755945555555,1.161397698730711,0.0044682508985925,200,0,0.0915492957746478,69.47174160407462,453,3,275.5736021734459,678.9618171350011,1928.727327361491,0,0.0013870641,0.4008322385256179,0,0,Mintumi mfa me email ne me password nkɔ mu ɛwom mpo sɛ migye di sɛ nsɛm no teɛ de. Mesan nso yii me cache no fii hɔ na meda so ara hyiaa ɔhaw koro no ara.,ak,YES
711,2025-04-08 16:13:24,Tuesday,16:13,16,83.71891174222769,157,36.31274022666667,0.6609250596399588,0.001616936032865,200,0,0.0914205344585091,70.50997257684878,429,0,257.42520176078995,1163.6951389123828,2466.7706309920854,0,0.0013870641,0.4008322385256179,0,0,Portal no kɔ so ka sɛ ‘adansedi nkrataa a ɛnteɛ’ bere a mekyerɛw me password no. Yɛsrɛ sɛ hwɛ fi wo nkyɛn sɛ nhyehyɛe bi wɔ hɔ a.,ak,YES
712,2025-04-08 21:46:45,Tuesday,21:46,21,175.22805897277823,159,5.5558363208333335,4.319781687952999,0.0174986664870129,200,0,0.0912921348314606,83.72166507015619,228,4,332.2594059550471,1490.7621555393796,1640.262114053467,0,0.0013870641,0.0008322385256178677,0,0,Nyemate ŋu atsɔ nye e-mail kple nyagbegbɔgblɔ age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Medze agbagba be mazã nyatakakadzraɖoƒe vovovowo gake nya la gakpɔtɔ li.,ew,NO
713,2025-04-09 17:17:41,Wednesday,17:17,17,112.84441988647548,160,19.515536120277776,1.2297894278734471,0.0171750251838178,200,0,0.091164095371669,89.76023093417085,392,1,210.60397813621597,1323.4535644704,1587.6026444276815,0,0.0013870641,0.4008322385256179,0,0,I tried resetting my password but I am not receiving any reset link in my email. I even tried using another laptop but nothing changed.,en,YES
714,2025-04-10 06:59:10,Thursday,06:59,6,175.86464166148906,152,13.69143661722222,1.752920505786136,0.008071407848992,200,0,0.0910364145658263,75.65433369485349,342,1,298.6245914374396,1245.7411365514026,1696.40035363917,0,0.0013870641,0.4008322385256179,0,0,"Sɛ mesesa me password wie a, meda so ara ntumi nkɔ me passport account no so. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
715,2025-04-10 17:50:09,Thursday,17:50,17,122.26192693295188,185,10.84952427,2.212078557800212,0.0140479228508085,200,0,0.0909090909090909,69.85580006455962,391,2,370.9643158999898,708.0466542662692,1114.3275901675722,0,0.0013870641,0.4008322385256179,0,0,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no kyerɛw me fi mu. Mebɔɔ mmɔden mpo sɛ mede laptop foforo bedi dwuma nanso biribiara ansakra.",ak,YES
716,2025-04-12 01:57:19,Saturday,01:57,1,60.53357794647499,163,32.119588436111115,0.7472075816830049,0.0111413186536783,200,0,0.0907821229050279,72.69768648334085,200,1,377.6694349795762,1376.1397846840073,1829.7449195070851,0,0.0013870641,0.4008322385256179,0,0,"After changing my password, I still cannot sign in to my passport account. Kindly assist me to resolve this so I can continue my application.",en,YES
717,2025-04-12 15:26:34,Saturday,15:26,15,156.22236599061023,153,13.487386051388889,1.779440427415404,0.0170591222734749,200,0,0.0906555090655509,77.28639602981974,381,4,389.6961511812578,1025.7888435355464,1493.0460808258954,0,0.0013870641,0.4008322385256179,0,0,"The portal keeps saying 'invalid credentials' when I enter my password. There was no clear error code, just a generic failure message.",en,YES
718,2025-04-13 16:38:26,Sunday,16:38,16,104.35376887855372,144,25.197821219166663,0.9524633019359806,0.006301119386373,200,0,0.0905292479108635,72.84755889286495,408,4,343.3152880199971,1389.2900220719555,1182.1331834968937,0,0.0013870641,0.4008322385256179,0,0,Minyɛɛɛ mikɛ mi-email kɛ paswɛd lɛ abote mli eyɛ mli eyɛ mli akɛ miyɛ nɔmimaa akɛ saji lɛ ja moŋ. Mikɛ ŋmɛlɛtswai enyɔ ni eho lɛ ebɔ mɔdɛŋ ni maye omanye.,ga,YES
719,2025-04-14 23:00:48,Monday,23:00,23,149.4541084730965,145,30.372862840277776,0.7901790531307225,0.0104734479999797,201,0,0.0904033379694019,71.30663524429039,367,1,376.4969765647287,829.8278294248793,1699.38511167606,0,0.0013870641,0.4008322385256179,0,0,"After changing my password, I still cannot sign in to my passport account. I have tried using different browsers but the issue remains.",en,YES
720,2025-04-15 20:24:50,Tuesday,20:24,20,125.88238036390288,149,21.400476426111112,1.1214703599176494,0.009707447424091,200,1,0.0916666666666666,84.87158119644114,355,4,208.63271799631855,562.0510526354327,1005.0759798609662,0,0.0013870641,0.4008322385256179,0,0,Mete kpɔ be nàgbugbɔ nye nyagbea aɖo gake nyemele reset link aɖeke xɔm le nye email me o. Taflatse kpɔe ɖa le wò axadzi nenye be ɖoɖoa ƒe nya aɖe li.,ew,YES
721,2025-04-16 06:06:26,Wednesday,06:06,6,257.2152385440258,195,9.693253256666669,2.4759489270017445,0.075633634528161,500,0,0.0915395284327323,79.30971314015868,463,11,546.5082972574158,2564.1462594407258,7171.928942899351,1,0.99227977,0.9953679084777832,1,1,"Beni otsake mi-password lɛ sɛɛ lɛ, minyɛɛɛ mikɛ mihe awo mi passport akaunt lɛ mli lolo. Tɔmɔ ko bɛ, shɛɛ sane ko ni yeee omanye kɛkɛ.",ga,YES
722,2025-04-17 03:19:19,Thursday,03:19,3,130.75031678796992,161,21.214725772222224,1.1312896644379309,0.0178291012911274,200,0,0.0914127423822714,79.55922423808505,460,0,151.62202094513162,769.8376048178777,1158.6029018896756,0,0.0013870641,0.0008322385256178677,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Eyi fii ase sii anɔpa yi.,ak,NO
723,2025-04-17 13:36:19,Thursday,13:36,13,201.86780997534797,153,10.283359268611113,2.33386769567193,0.0033175584932507,200,0,0.0912863070539419,86.43170378980335,269,3,326.7110893572746,1215.2292897762982,1036.4390550996704,0,0.0013870641,0.0008322385256178677,0,0,The portal keeps saying 'invalid credentials' when I enter my password. This is delaying my travel plans and I need urgent help.,en,NO
724,2025-04-17 20:54:04,Thursday,20:54,20,142.25452604800608,185,7.295830298611111,3.2895501975380124,0.0029901727904139,200,1,0.0925414364640884,72.18816373057165,229,4,384.3667969534361,1457.1065528560323,2236.712569366753,0,0.0013870641,0.4008322385256179,0,0,"Bere a mebɔɔ mmɔden sɛ mede me ho nsɛm bɛhyɛ mu akyi pɛɛ no, nhyehyɛe no fii ase sii anɔpa yi.",ak,YES
725,2025-04-17 22:22:19,Thursday,22:22,22,122.9868786448088,178,1.4710062213888888,10.0,0.011538190706455,200,1,0.0937931034482758,81.28887078652447,191,4,196.7338362604191,1190.974151151564,2374.373204923952,0,0.0013870641,0.4008322385256179,0,0,I cannot log in with my email and password even though I am sure the details are correct. I am doing this from Accra using a stable internet connection.,en,YES
726,2025-04-18 10:06:56,Friday,10:06,10,162.6370190684914,166,11.743448438888889,2.0436927129958744,0.0131498845996988,200,0,0.09366391184573,83.06030285170269,170,2,309.2358938567197,1386.9339297092035,1311.51197253866,0,0.0013870641,0.4008322385256179,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mede intanɛt nkitahodi a ɛyɛ den na ɛreyɛ eyi afi Accra hɔ.,ak,YES
727,2025-04-19 06:07:22,Saturday,06:07,6,132.37339628210887,156,20.00731312111111,1.1995613731199082,0.0038923850864913,200,0,0.09353507565337,82.68566680293743,159,3,336.6149398054444,953.0240136012064,1808.947395751392,0,0.0013870641,0.4008322385256179,0,0,The portal keeps saying 'invalid credentials' when I enter my password. Kindly assist me to resolve this so I can continue my application.,en,YES
728,2025-04-19 23:07:18,Saturday,23:07,23,132.3336980591978,157,16.9989526675,1.4118516869504072,0.0078143488450924,200,1,0.0947802197802197,77.03794012336537,462,3,381.9035587870141,1271.6407371953017,1416.9372356964775,0,0.0013870641,0.4008322385256179,0,0,Mebɔɔ mmɔden sɛ mɛsan de me password no asi hɔ nanso merennya reset link biara wɔ me email mu. Mabɔ mmɔden nnɔnhwerew abien a atwam ni a enkosi hwee.,ak,YES
729,2025-04-20 19:37:10,Sunday,19:37,19,185.6931270528184,202,20.4976453575,1.1708661937220268,0.0682420832314219,502,0,0.0946502057613168,75.13245576179891,302,23,461.8173810137416,3926.0407540257233,7637.996171762864,1,0.99227977,0.9953679084777832,1,1,Nyemate ŋu atsɔ nye email kple nyagbegbɔgblɔ age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Esia dze egɔme nɔ edzi yim ŋdi sia.,ew,YES
730,2025-04-21 04:18:42,Monday,04:18,4,160.67800566478851,200,8.692128984444444,2.7611187136029316,0.2552815261212949,200,0,0.0945205479452054,66.19106338805301,461,5,674.6137256579233,3384.5868756201553,4419.961500500541,1,0.99227977,0.9953679084777832,1,1,"Beni otsake mi-password lɛ sɛɛ lɛ, minyɛɛɛ mikɛ mihe awo mi passport akaunt lɛ mli lolo. Enɛ miiha mi gbɛfaa he gbɛjianɔtoo lɛ miiba shi ni ehe miihia ni maye mabua oya.",ga,YES
731,2025-04-21 23:22:27,Monday,23:22,23,161.2405195745931,171,19.062587491111113,1.2590106149645846,0.0133672140423478,200,0,0.094391244870041,85.47804083899634,443,0,236.16828525313693,1007.7772860695646,1403.5765826207285,0,0.0013870641,0.4008322385256179,0,0,Portal lɛ yaa nɔ ekɛɔ hegbɛi ni bɛ shiŋŋ kɛji mikɛ mi-password lɛ wo mli. Mijieɔ mi cache lɛ hu ni mikɛ naagba nɛɛ nɔŋŋ kpeɔ lolo.,ga,YES
732,2025-04-23 15:40:07,Wednesday,15:40,15,95.73782467649912,166,40.294518939722224,0.5956145061789252,0.0148029878739518,200,0,0.0942622950819672,73.67388968217564,235,0,237.4821334428519,1125.866109615368,2050.5903694529466,0,0.0013870641,0.4008322385256179,0,0,"After changing my password, I still cannot sign in to my passport account. There was no clear error code, just a generic failure message.",en,YES
733,2025-04-23 17:08:12,Wednesday,17:08,17,174.8573537436432,159,1.468094890833333,10.0,0.0089625739893031,200,0,0.0941336971350614,67.78151824993957,262,2,285.75312750358637,1200.5069956788802,1189.7364389803813,0,0.0013870641,0.4008322385256179,0,0,"The portal keeps saying 'invalid credentials' when I enter my password. There was no clear error code, just a generic failure message.",en,YES
734,2025-04-23 22:50:09,Wednesday,22:50,22,121.7902891549206,156,5.698982689166667,4.211277926080066,0.0187505197351916,200,0,0.0940054495912806,66.93880372702766,338,3,245.87547027897676,753.0844032214269,1079.6091732570508,0,0.0013870641,0.4008322385256179,0,0,The system logs me out immediately after I try to log in with my details. I have been trying for the past two hours without success.,en,YES
735,2025-04-24 00:39:17,Thursday,00:39,0,93.92806709615108,193,1.8189998894444448,10.0,0.0147331347043758,200,0,0.0938775510204081,67.54545140327127,261,3,150.35643207188315,1309.5792609149848,2151.5131495559185,0,0.0013870641,0.4008322385256179,0,0,I cannot log in with my email and password even though I am sure the details are correct. This is delaying my travel plans and I need urgent help.,en,YES
736,2025-04-24 01:05:48,Thursday,01:05,1,159.91712269220855,169,0.4418478394444444,10.0,0.0091584915972179,200,0,0.09375,80.73747275218516,324,4,332.9430062717468,1450.3245389672734,1998.8950468310195,0,0.0013870641,0.4008322385256179,0,0,Nyemate ŋu atsɔ nye e-mail kple nyagbegbɔgblɔ age ɖe eme o togbɔ be meka ɖe edzi be nyatakakaawo sɔ hã. Esia le nye mɔzɔzɔ ƒe ɖoɖowo hem ɖe megbe eye mehiã kpekpeɖeŋu kpata.,ew,YES
737,2025-04-24 02:23:35,Thursday,02:23,2,114.96220174916056,155,1.296530714722222,10.0,0.0113867040355218,200,0,0.0936227951153324,66.39487874738272,459,1,337.92926036962086,965.239315179936,1747.789186219597,0,0.0013870641,0.4008322385256179,0,0,Minyɛɛɛ mikɛ mi email kɛ paswɛd lɛ abote mli eyɛ mli akɛ miyɛ nɔmimaa akɛ saji lɛ ja moŋ. Mikɛ laptop kroko po bɔ mɔdɛŋ shi nɔ ko nɔ ko tsakeee.,ga,YES
